Date,AAPL,AMZN,MSFT,NVDA,TSLA
2020-03-19,59.14518356323242,94.04650115966797,135.56117248535156,5.303456783294678,28.50933265686035
2020-03-20,55.39032745361328,92.30449676513672,130.46969604492188,5.123661994934082,28.50200080871582
2020-03-23,54.21360397338867,95.1415023803711,129.1682891845703,5.296482563018799,28.952667236328125
2020-03-24,59.65260696411133,97.00499725341797,140.9091339111328,6.205169677734375,33.66666793823242
2020-03-25,59.32398986816406,94.29199981689453,139.56028747558594,6.116518020629883,35.95000076293945
2020-03-26,62.44581604003906,97.77449798583984,148.28990173339844,6.405884742736816,35.21066665649414
2020-03-27,59.86040115356445,95.00499725341797,142.20098876953125,6.293574333190918,34.29066848754883
2020-03-30,61.56869888305664,98.19750213623047,152.2035369873047,6.61381721496582,33.47533416748047
2020-03-31,61.443050384521484,97.48600006103516,149.80979919433594,6.5642619132995605,34.93333435058594
2020-04-01,58.210105895996094,95.38500213623047,144.4903106689453,6.0530171394348145,32.104000091552734
2020-04-02,59.18143844604492,95.94149780273438,147.4824981689453,6.361806869506836,30.29800033569336
2020-04-03,58.33090591430664,95.32949829101562,146.12413024902344,6.0739336013793945,32.000667572021484
2020-04-06,63.41954803466797,99.87950134277344,156.99105834960938,6.683793544769287,34.41600036621094
2020-04-07,62.68500518798828,100.58000183105469,155.3002471923828,6.450459003448486,36.36333465576172
