Date,0
2020-01-03,-0.00413703170452262
2020-01-06,0.009777361428820042
2020-01-07,0.007835579426597494
2020-01-08,0.015057309650982198
2020-01-09,0.005514022288064414
2020-01-10,-0.0026109413150979814
2020-01-13,0.03335056766360172
2020-01-14,-0.005174810607748426
2020-01-15,-0.008959253072047457
2020-01-16,0.008683960906360123
2020-01-17,0.0010423224902794679
2020-01-21,0.014155329462164268
2020-01-22,0.009196000440893836
2020-01-23,0.0050152164269531285
2020-01-24,-0.009488279234639152
2020-01-27,-0.0234191600154225
2020-01-28,0.021954007632341496
2020-01-29,0.01082866328069112
2020-01-30,0.027528970640880335
2020-01-31,-0.0016469926085282086
2020-02-03,0.046965319187292034
2020-02-04,0.05083377153540472
2020-02-05,-0.030983755830187643
2020-02-06,0.014167363186183213
2020-02-07,-0.00193165052802049
2020-02-10,0.026687838807268837
2020-02-11,0.00040691588795453986
2020-02-12,0.007538292594360941
2020-02-13,0.004832123295252178
2020-02-14,0.013492757741483886
2020-02-18,0.01958618920085269
2020-02-19,0.030823961959286272
2020-02-20,-0.014423112086743763
2020-02-21,-0.02528117851642997
2020-02-24,-0.055452888483430045
2020-02-25,-0.030058184847748984
2020-02-26,0.005362074459094535
2020-02-27,-0.07355513001494987
2020-02-28,0.015256450250125344
2020-03-02,0.06673509453996754
2020-03-03,-0.027655152336603806
2020-03-04,0.038698697140314355
2020-03-05,-0.03129750507519142
2020-03-06,-0.02181300326177833
2020-03-09,-0.08257519855927921
2020-03-10,0.06323612258009481
2020-03-11,-0.03814023870850996
2020-03-12,-0.10227081243355535
2020-03-13,0.08303539560743847
2020-03-16,-0.14000673256610588
2020-03-17,0.053884935496109
2020-03-18,-0.056233827386882144
2020-03-19,0.05410862161270613
2020-03-20,-0.030745177118021695
2020-03-23,0.009811606731143873
2020-03-24,0.10903802815139105
2020-03-25,0.0020970723189724923
2020-03-26,0.035770160927196294
2020-03-27,-0.03088985650070775
2020-03-30,0.031917794428689764
2020-03-31,0.0022097411580511922
2020-04-01,-0.05371057075573378
2020-04-02,0.00759782950576047
2020-04-03,-0.0038026244076358787
2020-04-06,0.07704350420586761
2020-04-07,0.0012665421366872202
2020-04-08,0.017605250138128525
2020-04-09,0.0072390522780021675
2020-04-13,0.04917633312077174
2020-04-14,0.0591104103935229
2020-04-15,0.0016399197985376146
2020-04-16,0.03038937052934694
2020-04-17,-0.0029935540431393678
2020-04-20,-0.01215157278914747
2020-04-21,-0.04812802861312851
2020-04-22,0.04115996531231403
2020-04-23,-0.008882249704171263
2020-04-24,0.019785529891686828
2020-04-27,0.022200979188397387
2020-04-28,-0.024596074556177672
2020-04-29,0.033647330870751314
2020-04-30,0.005967742849791067
2020-05-01,-0.05070025073138802
2020-05-04,0.033434168663173884
2020-05-05,0.008831962569981044
2020-05-06,0.013418872672773842
2020-05-07,0.008727061011137472
2020-05-08,0.022052764460783792
2020-05-11,0.012340510025559715
2020-05-12,-0.01812235000248328
2020-05-13,-0.009643968976738493
2020-05-14,0.013431744696439242
2020-05-15,0.01391038469923589
2020-05-18,0.017722197722925603
2020-05-19,-0.000757079563505636
2020-05-20,0.016238164684196255
2020-05-21,-0.009382489345760203
2020-05-22,0.0036989437437582985
2020-05-26,-0.011050169062952265
2020-05-27,-0.003895511917452699
2020-05-28,-0.005547243176791628
2020-05-29,0.021682504000121883
2020-06-01,0.017902291726425525
2020-06-02,6.0209725400195396e-05
2020-06-03,0.0011264984670693587
2020-06-04,-0.009977333305814807
2020-06-05,0.020622314305779498
2020-06-08,0.017661780709555444
2020-06-09,0.01745667022074762
2020-06-10,0.041178453682014074
